id	type	language	accessRights	institutionID	institutionCode	basisOfRecord	occurrenceID	recordNumber	recordedBy	recordedByID	individualCount	sex	lifeStage	reproductiveCondition	establishmentMeans	occurrenceStatus	preparations	otherCatalogNumbers	occurrenceRemarks	organismRemarks	eventID	parentEventID	eventDate	eventTime	year	month	day	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventRemarks	continent	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	georeferencedBy	verbatimIdentification	identificationQualifier	identifiedBy	identifiedByID	dateIdentified	identificationRemarks	scientificName	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus
SDA:ART:PDEM:REG2657	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2657	REG2657	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_11_TP	ZUQ_11	2021-08-19	17:20:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3146	3146	3146	GPS		4.5453611	-74.0733278	WGS84	71		4° 32' 43.300" N, 74° 4' 23.980" W	4° 32' 43.300" N	74° 4' 23.980" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 79		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo79.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG2658	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2658	REG2658	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_11_TP	ZUQ_11	2021-08-19	17:20:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3146	3146	3146	GPS		4.5453611	-74.0733278	WGS84	71		4° 32' 43.300" N, 74° 4' 23.980" W	4° 32' 43.300" N	74° 4' 23.980" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 45		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Carabidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Carabidae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae					Familia	Morfotipo45.	Latreille, 1802	Escarabajo de la tierra	Válido
SDA:ART:PDEM:REG2659	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2659	REG2659	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_11_TP	ZUQ_11	2021-08-19	17:20:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3146	3146	3146	GPS		4.5453611	-74.0733278	WGS84	71		4° 32' 43.300" N, 74° 4' 23.980" W	4° 32' 43.300" N	74° 4' 23.980" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 79		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo79.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG2660	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2660	REG2660	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_11_TP	ZUQ_11	2021-08-19	17:20:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3146	3146	3146	GPS		4.5453611	-74.0733278	WGS84	71		4° 32' 43.300" N, 74° 4' 23.980" W	4° 32' 43.300" N	74° 4' 23.980" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 41		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Blaberidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Blattodea | Blaberidae	Animalia	Arthropoda	Insecta	Blattodea	Blaberidae					Familia	Morfotipo41.	Saussure, 1864	Cucarachas Gigantes	Válido
SDA:ART:PDEM:REG2661	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2661	REG2661	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_11_TP	ZUQ_11	2021-08-19	17:20:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3146	3146	3146	GPS		4.5453611	-74.0733278	WGS84	71		4° 32' 43.300" N, 74° 4' 23.980" W	4° 32' 43.300" N	74° 4' 23.980" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 45		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Carabidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Carabidae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae					Familia	Morfotipo45.	Latreille, 1802	Escarabajo de la tierra	Válido
SDA:ART:PDEM:REG2662	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2662	REG2662	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_11_TP	ZUQ_11	2021-08-19	17:20:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3146	3146	3146	GPS		4.5453611	-74.0733278	WGS84	71		4° 32' 43.300" N, 74° 4' 23.980" W	4° 32' 43.300" N	74° 4' 23.980" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 83		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Sclerosomatidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Sclerosomatidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Sclerosomatidae					Familia	Morfotipo83.	Simon, 1879	Opilion	Válido
SDA:ART:PDEM:REG2663	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2663	REG2663	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_11_TP	ZUQ_11	2021-08-19	17:20:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3146	3146	3146	GPS		4.5453611	-74.0733278	WGS84	71		4° 32' 43.300" N, 74° 4' 23.980" W	4° 32' 43.300" N	74° 4' 23.980" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 8		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo8.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG2664	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2664	REG2664	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	2	Desconocido	Adulto	No reproductiva	Endémica	present	Colecta definitiva: Animal completo (ETOH)				ZUQ_12_TP	ZUQ_12	2021-08-19	18:00:00	2021	08	19	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Nublado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3133	3133	3133	GPS		4.5456639	-74.0735444	WGS84	71		4° 32' 44.390" N, 74° 4' 24.760" W	4° 32' 44.390" N	74° 4' 24.760" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	Rhaucus serripes		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30		Rhaucus serripes	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae | Rhaucus	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae		Rhaucus	serripes		Especie		Simon, 1879	Opiliones	Válido
SDA:ART:PDEM:REG2665	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2665	REG2665	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Macho	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_12_TP	ZUQ_12	2021-08-19	18:00:00	2021	08	19	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Nublado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3133	3133	3133	GPS		4.5456639	-74.0735444	WGS84	71		4° 32' 44.390" N, 74° 4' 24.760" W	4° 32' 44.390" N	74° 4' 24.760" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 79		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo79.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG2666	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2666	REG2666	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	2	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_14_TP	ZUQ_14	2021-08-19	18:40:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3130	3130	3130	GPS		4.547825	-74.0727167	WGS84	71		4° 32' 52.170" N, 74° 4' 21.780" W	4° 32' 52.170" N	74° 4' 21.780" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 302		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Staphylinidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Staphylinidae	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae					Familia	Morfotipo302.	Latreille, 1802	Escarabajo vagabundo	Válido
SDA:ART:PDEM:REG2667	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2667	REG2667	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_14_TP	ZUQ_14	2021-08-19	18:40:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3130	3130	3130	GPS		4.547825	-74.0727167	WGS84	71		4° 32' 52.170" N, 74° 4' 21.780" W	4° 32' 52.170" N	74° 4' 21.780" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 644		Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	https://orcid.org/0000-0003-0586-0838 | https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Philosciidae	Animalia | Arthropoda | Crustaceae | Malacostraca | Eumalacostraca | Isopoda | Philosciidae	Animalia	Arthropoda	Malacostraca	Isopoda	Philosciidae					Familia	Morfotipo644.	Brandt, 1831	Cochinilla	Válido
SDA:ART:PDEM:REG2668	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2668	REG2668	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	16	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_14_TP	ZUQ_14	2021-08-19	18:40:00	2021	08	19	Arbustales	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3130	3130	3130	GPS		4.547825	-74.0727167	WGS84	71		4° 32' 52.170" N, 74° 4' 21.780" W	4° 32' 52.170" N	74° 4' 21.780" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 41		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Blaberidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Blattodea | Blaberidae	Animalia	Arthropoda	Insecta	Blattodea	Blaberidae					Familia	Morfotipo41.	Saussure, 1864	Cucarachas Gigantes	Válido
SDA:ART:PDEM:REG2669	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2669	REG2669	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	8	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_15_TP	ZUQ_15	2021-08-19	18:35:00	2021	08	19	Pastos	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3120	3120	3120	GPS		4.5483	-74.0712694	WGS84	71		4° 32' 53.880" N, 74° 4' 16.570" W	4° 32' 53.880" N	74° 4' 16.570" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 79		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo79.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG2670	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2670	REG2670	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	2	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_15_TP	ZUQ_15	2021-08-19	18:35:00	2021	08	19	Pastos	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3120	3120	3120	GPS		4.5483	-74.0712694	WGS84	71		4° 32' 53.880" N, 74° 4' 16.570" W	4° 32' 53.880" N	74° 4' 16.570" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 45		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Carabidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Carabidae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae					Familia	Morfotipo45.	Latreille, 1802	Escarabajo de la tierra	Válido
SDA:ART:PDEM:REG2671	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2671	REG2671	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	4	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_15_TP	ZUQ_15	2021-08-19	18:35:00	2021	08	19	Pastos	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3120	3120	3120	GPS		4.5483	-74.0712694	WGS84	71		4° 32' 53.880" N, 74° 4' 16.570" W	4° 32' 53.880" N	74° 4' 16.570" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 485		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de género por dificultad en las determinaciones. Se requiere de un especialista	Rhaucus	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae | Rhaucus	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae		Rhaucus			Género	Morfotipo485.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG2672	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG2672	REG2672	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	2	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_15_TP	ZUQ_15	2021-08-19	18:35:00	2021	08	19	Pastos	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3120	3120	3120	GPS		4.5483	-74.0712694	WGS84	71		4° 32' 53.880" N, 74° 4' 16.570" W	4° 32' 53.880" N	74° 4' 16.570" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 83		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2021-05-08/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Sclerosomatidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Sclerosomatidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Sclerosomatidae					Familia	Morfotipo83.	Simon, 1879	Opilion	Válido
